City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Umba,RU,2022-03-31 21:34:04,66.6871,34.3429,262.5,96,99,1.91
297,Fort Nelson,CA,2022-03-31 21:34:05,58.8053,-122.7002,269.92,59,75,3.6
298,Placido De Castro,BR,2022-03-31 21:34:05,-10.3353,-67.1856,295.54,98,70,3.89
299,Rosamorada,MX,2022-03-31 21:34:05,22.1222,-105.2058,303.33,27,98,5.37
300,Pathein,MM,2022-03-31 21:34:06,16.7833,94.7333,296.85,94,65,2.85
301,Nemuro,JP,2022-03-31 21:34:06,43.3236,145.575,271.28,95,100,6.36
302,Copiapo,CL,2022-03-31 21:34:06,-27.3667,-70.3333,289.98,41,0,2.47
303,Changping,CN,2022-03-31 21:34:07,40.2186,116.2197,272.95,27,6,0.84
304,Aykhal,RU,2022-03-31 21:34:07,66.0,111.5,262.29,100,99,3.77
305,Roald,NO,2022-03-31 21:34:07,62.5833,6.1333,275.24,93,75,1.54
306,Ahipara,NZ,2022-03-31 21:34:07,-35.1667,173.1667,294.54,66,95,0.55
307,Dudinka,RU,2022-03-31 21:34:08,69.4058,86.1778,265.72,96,100,3.07
308,Adrar,MR,2022-03-31 21:34:08,20.5022,-10.0711,296.65,16,98,4.58
309,Sola,VU,2022-03-31 21:34:08,-13.8833,167.55,300.52,89,100,0.0
310,Jinka,ET,2022-03-31 21:34:09,5.65,36.65,293.06,53,6,1.13
311,Hervey Bay,AU,2022-03-31 21:34:09,-25.2986,152.8535,294.83,81,94,2.68
312,Darlowo,PL,2022-03-31 21:34:09,54.421,16.4107,272.98,54,100,7.2
313,Altamira,BR,2022-03-31 21:34:10,-3.2033,-52.2064,301.2,78,40,2.06
314,Severo-Yeniseyskiy,RU,2022-03-31 21:34:10,60.3725,93.0408,265.75,89,100,2.43
315,Caravelas,BR,2022-03-31 21:34:10,-17.7125,-39.2481,298.7,82,0,3.23
316,Mayumba,GA,2022-03-31 21:34:10,-3.432,10.6554,299.13,90,97,2.34
317,Kambove,CD,2022-03-31 21:35:11,-10.8764,26.5969,289.0,98,18,1.66
318,Kosino,RU,2022-03-31 21:35:11,58.4127,51.2782,265.55,87,100,1.64
319,Jacareacanga,BR,2022-03-31 21:35:11,-6.2222,-57.7528,296.47,95,88,0.87
320,Hay River,CA,2022-03-31 21:35:12,60.8156,-115.7999,263.14,79,100,8.23
321,Berlevag,NO,2022-03-31 21:35:12,70.8578,29.0864,270.12,59,40,8.23
322,Pecos,US,2022-03-31 21:35:12,31.4229,-103.4932,293.2,21,0,0.0
323,Elko,US,2022-03-31 21:35:12,41.0002,-115.5012,283.51,40,97,3.58
324,Willmar,US,2022-03-31 21:35:13,45.1219,-95.0433,276.16,62,75,6.69
325,Westport,US,2022-03-31 21:35:13,41.1415,-73.3579,290.29,89,100,11.83
326,Kutum,SD,2022-03-31 21:35:13,14.2,24.6667,294.79,11,7,3.35
327,Arrecife,ES,2022-03-31 21:35:13,28.963,-13.5477,291.14,72,20,7.2
328,Lazaro Cardenas,MX,2022-03-31 21:35:14,17.9583,-102.2,299.63,60,33,3.87
329,Pombas,CV,2022-03-31 21:35:14,17.1503,-25.0201,293.03,78,39,5.72
330,Itaituba,BR,2022-03-31 21:35:14,-4.2761,-55.9836,301.24,83,75,0.0
331,Devils Lake,US,2022-03-31 21:35:15,48.1128,-98.8651,277.01,53,0,2.24
332,Bangangte,CM,2022-03-31 21:35:15,5.1409,10.5198,292.22,88,92,1.98
333,Carnarvon,AU,2022-03-31 21:35:15,-24.8667,113.6333,294.19,94,75,7.2
334,Cabra,ES,2022-03-31 21:35:15,37.4725,-4.4421,283.52,86,48,2.58
335,Kolosovka,RU,2022-03-31 21:35:16,56.4678,73.611,273.66,98,100,4.94
336,Machinga,MW,2022-03-31 21:35:16,-15.1685,35.3,291.84,96,3,0.99
337,Belmonte,BR,2022-03-31 21:35:17,-15.8631,-38.8828,298.71,79,1,3.44
338,Honiara,SB,2022-03-31 21:35:17,-9.4333,159.95,301.51,79,91,1.38
339,Serravalle Pistoiese,IT,2022-03-31 21:35:17,43.9061,10.8327,284.59,94,100,0.45
340,Ruiz,MX,2022-03-31 21:35:17,21.95,-105.15,303.68,26,100,5.6
341,Venado Tuerto,AR,2022-03-31 21:34:33,-33.7456,-61.9688,286.57,37,15,2.75
342,Poum,NC,2022-03-31 21:35:18,-20.2333,164.0167,300.03,80,46,2.96
343,Castro,BR,2022-03-31 21:35:19,-24.7911,-50.0119,286.44,98,100,3.63
344,Nongstoin,IN,2022-03-31 21:35:19,25.5167,91.2667,288.36,95,31,1.73
345,Kirkwall,GB,2022-03-31 21:35:19,58.9848,-2.9587,275.18,93,75,5.14
346,Hastings,GB,2022-03-31 21:35:02,50.8552,0.5729,276.66,56,11,11.36
347,Kingaroy,AU,2022-03-31 21:35:20,-26.5333,151.8333,291.17,72,75,2.57
348,Dongli,CN,2022-03-31 21:35:20,23.5656,116.8194,290.14,94,100,3.0
349,Kropotkin,RU,2022-03-31 21:32:01,45.4375,40.5756,284.28,64,78,3.86
350,Loanda,AO,2022-03-31 21:35:21,-8.8368,13.2343,300.15,83,75,4.12
351,Lakes Entrance,AU,2022-03-31 21:35:21,-37.8811,147.981,286.57,75,70,6.71
352,Karratha,AU,2022-03-31 21:35:21,-20.7377,116.8463,302.04,71,72,3.46
353,Nalbari,IN,2022-03-31 21:35:21,26.4456,91.4354,295.8,80,97,5.46
354,Dergachi,RU,2022-03-31 21:35:22,51.2328,48.7659,276.01,99,100,4.21
355,Airai,TL,2022-03-31 21:35:22,-8.9266,125.4092,286.95,76,2,1.12
356,Assai,BR,2022-03-31 21:35:22,-23.3733,-50.8414,294.07,96,94,4.76
357,Grand Gaube,MU,2022-03-31 21:35:22,-20.0064,57.6608,299.37,77,98,4.02
358,Sivas,TR,2022-03-31 21:31:09,39.7916,37.0019,277.5,70,0,3.09
359,Gondanglegi,ID,2022-03-31 21:35:23,-7.7479,112.0132,296.0,93,40,1.64
360,Huarmey,PE,2022-03-31 21:35:23,-10.0681,-78.1522,296.21,77,65,4.96
361,Kloulklubed,PW,2022-03-31 21:35:24,7.0419,134.2556,297.43,78,100,3.89
362,Malaia,RO,2022-03-31 21:35:24,45.35,24.0333,285.79,97,100,2.21
363,Ponta Do Sol,PT,2022-03-31 21:35:24,32.6667,-17.1,291.32,83,67,1.81
364,Ayagoz,KZ,2022-03-31 21:36:24,47.9714,80.4392,264.69,85,55,2.41
365,Mpika,ZM,2022-03-31 21:36:25,-11.8343,31.4529,289.86,98,78,1.87
366,Saurimo,AO,2022-03-31 21:36:25,-9.6608,20.3916,291.9,93,90,1.36
367,Port Moresby,PG,2022-03-31 21:36:25,-9.4431,147.1797,296.83,94,20,2.57
368,Abu Dhabi,AE,2022-03-31 21:33:52,24.4667,54.3667,295.91,74,0,1.03
369,Shumyachi,RU,2022-03-31 21:36:26,53.8583,32.4242,273.47,98,100,3.76
370,Nerchinskiy Zavod,RU,2022-03-31 21:36:26,51.3088,119.61,264.13,71,36,1.6
371,Caibarien,CU,2022-03-31 21:36:26,22.5206,-79.4669,303.77,75,7,9.66
372,Maceio,BR,2022-03-31 21:34:45,-9.6658,-35.7353,298.84,83,75,1.03
373,Bac Lieu,VN,2022-03-31 21:36:27,9.285,105.7244,300.37,77,100,1.18
374,Dashitou,CN,2022-03-31 21:36:27,43.3067,128.5114,270.58,41,0,3.59
375,Kavieng,PG,2022-03-31 21:36:27,-2.5744,150.7967,301.14,79,99,5.13
376,Sesvete,HR,2022-03-31 21:36:27,45.8311,16.1164,282.41,93,75,1.03
377,Alofi,NU,2022-03-31 21:36:28,-19.0595,-169.9187,302.09,79,40,3.6
378,Mercedes,AR,2022-03-31 21:36:28,-34.6515,-59.4307,285.71,46,54,1.55
379,Klaksvik,FO,2022-03-31 21:36:28,62.2266,-6.589,275.66,63,92,3.78
380,Tamandare,BR,2022-03-31 21:36:28,-8.7597,-35.1047,299.35,75,93,2.77
381,Palu,ID,2022-03-31 21:36:29,-0.8917,119.8707,296.73,89,98,1.19
382,Okhotsk,RU,2022-03-31 21:36:29,59.3833,143.3,259.46,77,59,7.17
383,San Matias,BO,2022-03-31 21:36:29,-16.3667,-58.4,290.18,71,100,3.09
384,Hambantota,LK,2022-03-31 21:36:30,6.1241,81.1185,297.34,100,40,1.03
385,Sorland,NO,2022-03-31 21:36:30,67.667,12.6934,273.92,52,99,3.16
386,Abu Samrah,SY,2022-03-31 21:36:30,35.3029,37.1841,288.72,40,88,3.02
387,Twin Falls,US,2022-03-31 21:36:31,42.3505,-114.6445,281.34,43,0,11.32
388,Uspenka,UA,2022-03-31 21:36:31,48.3903,39.1619,282.93,69,93,6.45
389,Rock Springs,US,2022-03-31 21:36:32,41.5875,-109.2029,279.84,83,100,9.77
390,Alvand,IR,2022-03-31 21:33:39,36.3187,49.1678,280.11,67,3,1.33
391,Pangody,RU,2022-03-31 21:36:32,65.85,74.4859,263.85,87,99,9.03
392,Kushiro,JP,2022-03-31 21:36:32,42.975,144.3747,272.94,84,100,4.5
393,Padang,ID,2022-03-31 21:31:58,-0.9492,100.3543,297.16,74,39,1.72
394,Muisne,EC,2022-03-31 21:36:33,0.6,-80.0333,299.75,78,58,3.44
395,Sevsk,RU,2022-03-31 21:36:33,52.1491,34.4926,276.04,99,100,2.59
396,Lerwick,GB,2022-03-31 21:36:33,60.1545,-1.1494,275.15,68,81,6.39
397,Nakhon Phanom,TH,2022-03-31 21:36:34,17.3333,104.4167,297.54,72,100,3.46
398,Santa Fe,AR,2022-03-31 21:34:29,-31.6333,-60.7,292.6,34,89,1.34
399,Nieuwpoort,BE,2022-03-31 21:36:34,51.1244,2.7735,276.49,93,100,13.38
400,Asau,RO,2022-03-31 21:36:35,46.4333,26.4,286.66,75,100,2.03
401,Progreso,MX,2022-03-31 21:36:35,21.2833,-89.6667,311.21,77,7,5.91
402,Tuatapere,NZ,2022-03-31 21:36:35,-46.1333,167.6833,282.64,78,100,2.52
403,Novikovo,RU,2022-03-31 21:36:35,51.1537,37.8879,282.61,79,100,4.44
404,Ambilobe,MG,2022-03-31 21:36:36,-13.2,49.05,295.95,95,99,1.16
405,Niamey,NE,2022-03-31 21:31:43,13.5137,2.1098,307.31,8,3,1.03
406,Talnakh,RU,2022-03-31 21:36:36,69.4865,88.3972,265.49,92,100,1.27
407,Port Blair,IN,2022-03-31 21:36:36,11.6667,92.75,298.17,100,20,1.03
408,Bambous Virieux,MU,2022-03-31 21:36:37,-20.3428,57.7575,299.29,78,40,5.66
409,Almaznyy,RU,2022-03-31 21:36:37,48.0448,40.045,283.15,61,90,5.59
410,Ekibastuz,KZ,2022-03-31 21:36:37,51.6667,75.3667,273.72,73,93,4.76
411,San Patricio,US,2022-03-31 21:37:37,28.017,-97.5169,304.36,27,3,3.03
412,Kavkazskiy,RU,2022-03-31 21:37:38,44.2672,42.2347,280.55,60,36,2.02
413,Cody,US,2022-03-31 21:37:38,44.5263,-109.0565,280.32,71,100,5.14
414,Maumere,ID,2022-03-31 21:37:38,-8.6199,122.2111,299.17,80,13,1.65
415,Metu,ET,2022-03-31 21:37:39,8.3,35.5833,292.58,49,65,1.1
416,Ewa Beach,US,2022-03-31 21:37:39,21.3156,-158.0072,302.12,57,20,8.23
417,Ternate,ID,2022-03-31 21:37:39,0.8,127.4,299.78,82,97,2.9
418,Kinablangan,PH,2022-03-31 21:37:39,7.6947,126.5503,298.31,86,80,2.38
419,Morag,PL,2022-03-31 21:37:40,53.9171,19.926,271.82,43,100,5.52
420,Souillac,MU,2022-03-31 21:37:40,-20.5167,57.5167,299.36,78,40,5.66
421,Planeta Rica,CO,2022-03-31 21:37:40,8.4147,-75.5883,300.85,77,98,3.97
422,Uyskoye,RU,2022-03-31 21:37:40,54.3775,60.0047,271.81,98,100,1.6
423,Solnechnyy,RU,2022-03-31 21:37:41,50.7214,136.6319,267.05,88,100,2.92
424,Praia Da Vitoria,PT,2022-03-31 21:37:41,38.7333,-27.0667,290.24,88,40,4.5
425,Algeciras,ES,2022-03-31 21:33:04,36.1333,-5.4505,288.97,72,75,12.35
426,Abalak,RU,2022-03-31 21:37:42,58.1286,68.5944,261.49,99,88,1.41
427,Iquique,CL,2022-03-31 21:37:42,-20.2208,-70.1431,293.17,69,7,1.85
428,Ixtapa,MX,2022-03-31 21:37:42,20.7,-105.2,297.72,65,40,6.69
429,Cao Bang,VN,2022-03-31 21:37:43,22.6667,106.25,290.19,77,97,2.94
430,Harper,LR,2022-03-31 21:37:43,4.375,-7.7169,300.01,85,53,2.73
431,San Vicente,AR,2022-03-31 21:37:43,-26.6167,-54.1333,287.04,52,33,2.82
432,Tromso,NO,2022-03-31 21:34:57,69.6496,18.957,270.16,80,75,1.03
433,Harelbeke,BE,2022-03-31 21:34:58,50.8648,3.3108,275.88,91,98,2.24
434,Amapa,BR,2022-03-31 21:37:44,1.0,-52.0,295.18,99,100,0.85
435,Riviere-Au-Renard,CA,2022-03-31 21:37:44,48.9957,-64.3971,274.31,97,100,4.18
436,Salvador,SV,2022-03-31 21:33:03,13.8333,-88.9167,303.18,42,97,4.15
437,Fukue,JP,2022-03-31 21:37:45,32.6881,128.8419,285.47,67,100,13.15
438,Komsomolskiy,UZ,2022-03-31 21:37:45,40.4272,71.7189,283.55,66,4,3.09
439,Cozumel,MX,2022-03-31 21:37:45,20.5083,-86.9458,302.56,86,75,6.69
440,Korla,CN,2022-03-31 21:36:32,41.7597,86.1469,280.82,45,3,0.46
441,Deputatskiy,RU,2022-03-31 21:37:46,69.3,139.9,246.6,99,41,1.4
442,Deep River,CA,2022-03-31 21:37:46,46.1001,-77.4995,282.43,84,92,6.24
443,Krivosheino,RU,2022-03-31 21:37:46,57.3431,83.9261,274.63,86,100,6.9
444,Qaqortoq,GL,2022-03-31 21:37:47,60.7167,-46.0333,274.88,80,100,1.01
445,Ushtobe,KZ,2022-03-31 21:37:47,45.2514,77.9838,280.22,49,18,2.46
446,Kurilsk,RU,2022-03-31 21:37:47,45.2333,147.8833,270.0,63,98,3.18
447,Havre-Saint-Pierre,CA,2022-03-31 21:37:48,50.2334,-63.5986,276.35,60,0,1.54
448,Linqiong,CN,2022-03-31 21:37:48,30.4159,103.4609,284.05,88,100,1.78
449,College,US,2022-03-31 21:37:48,64.8569,-147.8028,269.86,30,20,5.66
450,Boundiali,CI,2022-03-31 21:37:48,9.5217,-6.4869,302.89,44,5,3.0
451,Sibolga,ID,2022-03-31 21:37:49,1.7427,98.7792,297.1,84,93,1.34
452,Salinas,US,2022-03-31 21:37:49,36.6777,-121.6555,292.86,66,0,5.14
453,Vikhorevka,RU,2022-03-31 21:37:49,56.1201,101.1636,276.92,96,100,5.28
454,Lac-Megantic,CA,2022-03-31 21:37:49,45.5834,-70.8823,277.88,98,100,2.93
455,Salekhard,RU,2022-03-31 21:34:09,66.53,66.6019,260.77,87,100,5.39
456,Tadine,NC,2022-03-31 21:37:50,-21.55,167.8833,300.24,85,35,5.4
457,Quesnel,CA,2022-03-31 21:37:50,52.9999,-122.5029,281.43,39,100,2.57
458,Maracacume,BR,2022-03-31 21:37:51,-2.0428,-45.9592,295.97,99,100,1.13
459,Hauterive,FR,2022-03-31 21:38:51,46.0901,3.4459,277.57,99,100,3.79
460,Wysokie Mazowieckie,PL,2022-03-31 21:34:20,52.9166,22.5171,274.07,45,100,7.32
461,Nampula,MZ,2022-03-31 21:36:15,-15.1165,39.2666,294.22,98,98,0.72
462,Flinders,AU,2022-03-31 21:38:52,-34.5833,150.8552,288.25,90,100,4.92
463,Makurdi,NG,2022-03-31 21:38:52,7.7411,8.5121,305.35,30,56,1.8
464,Dwarka,IN,2022-03-31 21:38:52,22.2394,68.9678,297.93,74,0,3.8
465,Buraydah,SA,2022-03-31 21:38:53,26.326,43.975,296.4,19,0,5.11
466,Port Lincoln,AU,2022-03-31 21:38:53,-34.7333,135.8667,289.13,66,15,9.56
467,Lahti,RU,2022-03-31 21:38:53,59.9911,30.1597,270.42,78,6,1.34
468,Swan Hill,AU,2022-03-31 21:38:53,-35.3378,143.5544,286.77,63,1,6.57
469,Oussouye,SN,2022-03-31 21:38:54,12.485,-16.5469,297.25,70,100,3.74
470,Blagoyevo,RU,2022-03-31 21:38:54,63.3667,47.9167,266.84,95,100,2.99
471,Biltine,TD,2022-03-31 21:38:54,14.5333,20.9167,300.82,7,13,3.65
472,Manaus,BR,2022-03-31 21:38:34,-3.1019,-60.025,301.42,74,40,3.6
473,Raga,SS,2022-03-31 21:38:55,8.4596,25.678,300.5,16,8,1.3
474,Bonavista,CA,2022-03-31 21:38:55,48.6499,-53.1147,273.42,84,90,9.93
475,Cuenca,EC,2022-03-31 21:38:56,-2.8833,-78.9833,291.22,68,75,4.12
476,Pierre,US,2022-03-31 21:38:56,44.3683,-100.351,279.74,50,0,1.54
477,Slovenska Bistrica,SI,2022-03-31 21:38:56,46.3928,15.5744,281.39,90,100,0.0
478,Srednekolymsk,RU,2022-03-31 21:38:56,67.45,153.6833,252.01,96,97,1.18
479,Kyren,RU,2022-03-31 21:38:57,51.6828,102.1408,265.92,77,29,0.92
480,Polunochnoye,RU,2022-03-31 21:38:57,60.8697,60.4153,262.17,89,7,2.48
481,Paso De Los Toros,UY,2022-03-31 21:38:57,-32.8167,-56.5167,287.68,54,95,2.69
482,Lata,PT,2022-03-31 21:38:57,40.1629,-8.3327,281.63,96,49,2.14
483,Diamantino,BR,2022-03-31 21:38:58,-14.4086,-56.4461,290.53,96,100,3.15
484,Basco,PH,2022-03-31 21:38:58,20.4487,121.9702,299.25,78,33,11.23
485,Oranjemund,NA,2022-03-31 21:38:58,-28.55,16.4333,288.25,89,4,6.2
486,Batagay,RU,2022-03-31 21:38:59,67.6333,134.6333,250.83,100,90,1.73
487,Bandar-E Anzali,IR,2022-03-31 21:38:59,37.4727,49.4622,285.21,69,0,1.23
488,Mimongo,GA,2022-03-31 21:38:59,-1.6195,11.6068,294.7,97,70,1.0
489,Chamonix-Mont-Blanc,FR,2022-03-31 21:38:59,45.9238,6.8693,277.39,94,100,0.89
490,Bosaso,SO,2022-03-31 21:36:27,11.2842,49.1816,299.33,78,2,1.86
491,Inawashiro,JP,2022-03-31 21:39:00,37.5667,140.1167,274.13,81,100,3.8
492,Aklavik,CA,2022-03-31 21:39:00,68.2191,-135.0107,250.15,54,20,3.6
493,Winslow,US,2022-03-31 21:39:01,35.0242,-110.6974,292.25,25,75,6.69
494,Trairi,BR,2022-03-31 21:39:01,-3.2778,-39.2689,297.25,87,100,2.51
495,Lugovoy,KZ,2022-03-31 21:39:01,42.9472,72.7644,280.77,43,4,2.14
496,Sueyoshi,JP,2022-03-31 21:39:02,31.65,131.0167,284.98,94,100,1.98
497,Aksu,CN,2022-03-31 21:39:02,41.1231,80.2644,283.22,41,98,2.93
498,Faya,SA,2022-03-31 21:39:02,18.3851,42.4509,289.44,20,0,2.37
499,Inhambane,MZ,2022-03-31 21:39:03,-23.865,35.3833,297.77,85,0,3.41
500,Dickinson,US,2022-03-31 21:39:03,29.4608,-95.0513,299.24,34,0,3.09
501,Greymouth,NZ,2022-03-31 21:39:04,-42.4667,171.2,291.86,60,100,4.36
502,Sinnamary,GF,2022-03-31 21:39:04,5.3833,-52.95,298.57,79,92,4.33
503,Vung Tau,VN,2022-03-31 21:39:04,10.346,107.0843,299.61,82,99,4.72
504,Sobolevo,RU,2022-03-31 21:39:05,54.4299,31.8996,271.39,95,100,4.27
505,Honningsvag,NO,2022-03-31 21:39:05,70.9821,25.9704,270.01,80,40,3.6
506,San Lucas,MX,2022-03-31 21:40:05,16.6,-92.7167,307.57,21,12,1.47
507,Puerto Colombia,CO,2022-03-31 21:40:06,10.9878,-74.9547,302.2,79,82,9.61
508,Paracelis,PH,2022-03-31 21:40:06,17.2667,121.4667,295.03,91,36,0.5
509,Doha,QA,2022-03-31 21:38:22,25.2867,51.5333,295.14,42,0,2.57
510,Olafsvik,IS,2022-03-31 21:40:07,64.8945,-23.7142,277.23,85,100,3.01
511,Tchollire,CM,2022-03-31 21:40:07,8.4022,14.1698,300.73,14,66,0.94
512,Chute-Aux-Outardes,CA,2022-03-31 21:40:07,49.1168,-68.399,273.14,80,100,6.17
513,Bhag,PK,2022-03-31 21:40:07,29.0415,67.8239,301.38,4,0,2.88
514,Alice Springs,AU,2022-03-31 21:40:08,-23.7,133.8833,282.9,66,2,2.57
515,Banon,ES,2022-03-31 21:40:08,40.8382,-1.1909,283.74,47,47,4.12
516,Purbalingga,ID,2022-03-31 21:40:08,-7.3881,109.3639,300.2,91,100,1.14
517,Norden,DE,2022-03-31 21:40:09,53.6,7.2,275.91,70,100,11.71
518,Fray Bentos,UY,2022-03-31 21:40:09,-33.1325,-58.2956,285.85,46,12,1.5
519,Namatanai,PG,2022-03-31 21:40:09,-3.6667,152.4333,301.27,75,89,3.66
520,Tahoua,NE,2022-03-31 21:40:10,14.8888,5.2692,300.32,4,3,3.3
521,Constitucion,CL,2022-03-31 21:40:10,-35.3333,-72.4167,289.51,60,0,7.07
522,Ishigaki,JP,2022-03-31 21:40:10,24.3448,124.1572,293.22,88,100,8.23
523,Acapulco,MX,2022-03-31 21:37:09,16.8634,-99.8901,301.05,57,0,5.14
524,Tatarasti,RO,2022-03-31 21:40:11,46.2167,27.2,287.84,56,100,5.68
525,Sibu,MY,2022-03-31 21:40:11,2.3,111.8167,296.32,94,20,1.03
526,Yulara,AU,2022-03-31 21:40:11,-25.2406,130.9889,288.06,44,59,3.09
527,Soyo,AO,2022-03-31 21:40:12,-6.1349,12.3689,299.4,91,100,5.84
528,Dauphin,CA,2022-03-31 21:40:12,51.1494,-100.0502,277.23,56,0,5.14
529,Bilma,NE,2022-03-31 21:40:12,18.6853,12.9164,298.12,4,8,3.0
530,Geraldton,AU,2022-03-31 21:40:12,-28.7667,114.6,296.38,78,100,5.14
531,Bodden Town,KY,2022-03-31 21:40:13,19.2833,-81.25,302.58,73,40,5.66
532,Tambovka,RU,2022-03-31 21:40:13,50.0969,128.0489,262.92,89,17,1.8
533,Sompeta,IN,2022-03-31 21:40:13,18.9333,84.6,298.91,93,9,5.65
534,Touros,BR,2022-03-31 21:40:14,-5.1989,-35.4608,300.54,78,100,5.77
535,Pozo Colorado,PY,2022-03-31 21:40:14,-23.4923,-58.7972,291.23,31,100,2.62
536,Erzin,TR,2022-03-31 21:40:14,36.9559,36.2,288.2,57,100,2.08
537,Shangzhi,CN,2022-03-31 21:40:15,45.2167,127.9667,271.05,46,0,2.37
538,Sosnovo,RU,2022-03-31 21:40:15,60.5514,30.2144,267.58,97,28,1.25
539,Winburg,ZA,2022-03-31 21:40:15,-28.518,27.0093,288.9,52,62,0.76
540,Carutapera,BR,2022-03-31 21:40:15,-1.195,-46.02,296.42,97,100,0.48
541,Pangnirtung,CA,2022-03-31 21:40:16,66.1451,-65.7125,267.15,93,100,1.54
542,Plouzane,FR,2022-03-31 21:39:26,48.3833,-4.6167,278.33,65,100,9.77
543,Impfondo,CG,2022-03-31 21:40:16,1.6381,18.0667,296.39,77,25,0.51
544,Mantua,IT,2022-03-31 21:40:00,45.1667,10.7833,284.73,87,95,0.89
545,Broken Hill,AU,2022-03-31 21:40:17,-31.95,141.4333,284.99,71,0,5.66
546,Axim,GH,2022-03-31 21:40:17,4.8699,-2.2405,299.61,82,100,2.55
547,Hamilton,US,2022-03-31 21:40:18,39.1834,-84.5333,280.2,75,100,6.17
548,Salamiyah,SY,2022-03-31 21:40:18,35.0113,37.0532,288.5,39,95,3.14
549,Mahibadhoo,MV,2022-03-31 21:40:18,3.7833,72.9667,301.23,71,15,1.45
550,Ngaoundere,CM,2022-03-31 21:40:18,7.3167,13.5833,296.44,18,55,0.87
551,Kulhudhuffushi,MV,2022-03-31 21:40:19,6.6221,73.07,301.6,72,83,1.8
552,Fonte Boa,BR,2022-03-31 21:40:19,-2.4959,-66.2662,298.5,94,100,1.32
553,Malacacheta,BR,2022-03-31 21:41:19,-17.8422,-42.0767,294.19,74,1,1.0
554,Bristol,US,2022-03-31 21:37:16,41.8334,-71.1662,291.9,85,100,6.69
555,Marsaxlokk,MT,2022-03-31 21:41:20,35.8419,14.5431,288.75,88,0,3.09
556,Saint-Augustin,CA,2022-03-31 21:41:20,51.226,-58.6502,273.09,88,10,3.16
557,Algiers,DZ,2022-03-31 21:41:20,36.7525,3.042,287.05,77,40,4.12
558,Rio Frio,MX,2022-03-31 21:41:21,19.35,-98.6667,297.17,10,54,3.67
559,Nanakuli,US,2022-03-31 21:41:21,21.3906,-158.1547,302.12,56,20,5.66
